,category,term,tf_idf
39281,Дом,святой,0.00026226719895669536
39282,Здоровье,святой,0.00021031493139749284
39283,Книги,святой,6.121859477253046e-05
39284,Ювелирные изделия,святой,0.00021535429566279642
39285,Книги,святославов,0.00011239791921303292
39286,Книги,святость,0.00022479583842606584
39287,Книги,святым,0.0004495916768521317
39288,Дом,священн,0.00016050835289558324
39289,Книги,священник,0.00022479583842606584
39290,Книги,священног,0.0014611729497694282
39291,Книги,священной,0.00011239791921303292
39292,Книги,священноцерковнослужителей,0.00011239791921303292
39293,Книги,священный,0.00011239791921303292
39294,Бытовая техника,сг,0.0007404740220952535
39295,Книги,сг,8.680825699278168e-05
39296,Для ремонта,сгв15,0.0009654933734852292
39297,Сад и дача,сгинь,0.00018912426622707312
39298,Дом,сглаз,0.00049586150509563
39299,Ювелирные изделия,сглаз,0.002748360690191078
39300,Продукты,сгущенк,0.0008795130684433277
39301,Продукты,сгущенн,0.0014072209095093242
39302,Для ремонта,сд,0.00032183112449507643
39303,Игрушки,сделай,0.0013805902282983528
39304,Книги,сделай,0.00017361651398556337
39305,Книги,сделал,0.00011239791921303292
39306,Книги,сделан,0.00011239791921303292
39307,Книги,сделать,0.00022479583842606584
39308,Продукты,сдобн,0.00017590261368866553
39309,Продукты,сдобной,0.00017590261368866553
39310,Игрушки,себ,0.0001269471995991332
39311,Книги,себ,0.0017241423405075318
39312,Электроника,себ,0.00010124929231777476
39313,Книги,себастьян,0.00011239791921303292
39314,Красота,себиум,0.00010563555871494477
39315,Красота,себобаланс,0.00010563555871494477
39316,Красота,себор,0.00021127111742988953
39317,Красота,себорегулир,0.00010563555871494477
39318,Детям,север,0.0003135783013544941
39319,Книги,север,7.183926418781382e-05
39320,Мужчинам,север,0.0001506472206437496
39321,Красота,северн,8.15854847910717e-05
39322,Мебель,северн,0.00045205714835402813
39323,Книги,североевропейског,0.00011239791921303292
39324,Игрушки,североморский,9.93092095679102e-05
39325,Игрушки,северус,9.93092095679102e-05
39326,Сад и дача,севок,0.00037824853245414623
39327,Детям,сег,0.0001894589684282876
39328,Электроника,сег,0.000856424725539536
39329,Игрушки,сеген,9.93092095679102e-05
39330,Для ремонта,сегментированн,0.00032183112449507643
39331,Канцтовары,сегментный,0.0004082771138156663
39332,Канцтовары,сегодн,0.0003153245617759793
39333,Книги,сегодн,8.680825699278168e-05
39334,Автотовары,седан,0.0018618861852981404
39335,Автотовары,седел,0.00013072637222235378
39336,Зоотовары,седел,0.00023679509135583862
39337,Автотовары,седень,0.00016926238048164914
39338,Книги,седьмой,0.00011239791921303292
39339,Книги,сез,0.00011239791921303292
39340,Книги,сезанн,0.00011239791921303292
39341,Игрушки,сезон,0.0001269471995991332
39342,Книги,сезон,0.0005028748493146969
39343,Электроника,сезон,0.00010124929231777476
39344,Книги,сезонн,0.0004495916768521317
39345,Книги,сей,0.00033719375763909877
39346,Дом,сейф,0.002769905842708428
39347,Игрушки,сейф,0.0005077887983965328
39348,Мужчинам,сейф,0.0001506472206437496
39349,Для ремонта,сек,0.0002485597523428623
39350,Товары для взрослых,сек,0.0017876649192829278
39351,Сад и дача,секатор,0.006808473584174632
39352,Дом,секир,0.0001239653762739075
39353,Игрушки,секир,7.669945712768627e-05
39354,Игрушки,секрет,6.34735997995666e-05
39355,Книги,секрет,0.0009339104344415799
39356,Продукты,секрет,0.00011242836544114359
39357,Игрушки,секретн,0.00015339891425537254
39358,Книги,секретн,0.00026042477097834506
39359,Книги,секретным,0.00011239791921303292
39360,Книги,секретных,0.00011239791921303292
39361,Игрушки,секретов,9.93092095679102e-05
39362,Аксессуары,секс,0.0001758789785267875
39363,Здоровье,секс,0.002457180682529755
39364,Книги,секс,0.00031788338139092316
39365,Красота,секс,4.9793016386985975e-05
39366,Товары для взрослых,секс,0.041459613756457875
39367,Товары для взрослых,сексигр,0.00038577324350271453
39368,Товары для взрослых,сексигрушек,0.0011573197305081437
39369,Товары для взрослых,сексигрушкам,0.00038577324350271453
39370,Женщинам,сексуальн,0.0013141374885760999
39371,Товары для взрослых,сексуальн,0.01132187782212521
39372,Товары для взрослых,сексуальной,0.0007715464870054291
39373,Книги,сексуальност,0.0004495916768521317
39374,Женщинам,сексуальный,0.00016426718607201248
39375,Товары для взрослых,сексуальный,0.0023835532257105705
39376,Аксессуары,сектор,0.0007462522060722895
39377,Книги,секунд,0.00017361651398556337
39378,Красота,секунд,0.0001631709695821434
39379,Канцтовары,секундный,0.0008165542276313326
39380,Красота,секущихс,0.00010563555871494477
39381,Дом,секц,0.0006052655104552184
39382,Зоотовары,секц,0.0001445200931812007
39383,Канцтовары,секц,0.0001924479717432376
39384,Мебель,секц,0.0002758982073035322
39385,Сад и дача,секц,0.00044573379466061706
39386,Бытовая техника,секций,0.0002259619784741494
39387,Зоотовары,секций,0.0005780803727248028
39388,Канцтовары,секций,0.0005773439152297128
39389,Мебель,секций,0.0005517964146070644
39390,Сад и дача,секций,8.914675893212341e-05
39391,Автотовары,секционный,0.00010818425246318525
39392,Зоотовары,секционный,0.0001959627541848251
39393,Канцтовары,секционный,0.0005219016089728614
39394,Зоотовары,селевит,0.000306598432801956
39395,Красота,селективн,0.00021127111742988953
39396,Красота,селективный,0.00021127111742988953
39397,Здоровье,селен,0.0001930701019546847
39398,Женщинам,селин,0.00028358730761459826
39399,Детям,селф,0.0003789179368565752
39400,Электроника,селф,0.0002446927787255817
39401,Продукты,сельдерей,0.00017590261368866553
39402,Канцтовары,сем,0.0005219016089728614
39403,Книги,сем,7.183926418781382e-05
39404,Продукты,сем,0.00011242836544114359
39405,Электроника,семейк,0.0001584121149759833
39406,Детям,семейн,0.00010093972834544903
39407,Для ремонта,семейн,0.0002648547502104372
39408,Игрушки,семейн,0.000122591542078028
39409,Книги,семейн,0.000462496019675626
39410,Мужчинам,семейн,0.00024246399483149493
39411,Сад и дача,семейн,7.782103171172618e-05
39412,Книги,семейной,0.00022479583842606584
39413,Книги,семейном,0.00022479583842606584
39414,Книги,семейноправов,0.00011239791921303292
39415,Аксессуары,семейный,0.00011924199700075454
39416,Детям,семейный,0.00015678915067724705
39417,Книги,семейный,0.00021551779256344147
39418,Канцтовары,семейных,0.0031532456177597932
39419,Книги,семейных,8.680825699278168e-05
39420,Детям,семен,0.0001336095460964896
39421,Зоотовары,семен,0.0006679669996388852
39422,Продукты,семен,0.004694544473860243
39423,Сад и дача,семен,0.0018541499179316426
39424,Продукты,семенам,0.00035180522737733106
39425,Продукты,семенем,0.00017590261368866553
39426,Продукты,семечек,0.00017590261368866553
39427,Зоотовары,семечк,0.0007103852740675159
39428,Продукты,семечк,0.000679274109418615
39429,Книги,семинар,0.00022479583842606584
39430,Дом,семистрельн,0.0001239653762739075
39431,Ювелирные изделия,семистрельн,0.00030537341002123084
39432,Книги,семнадцатог,0.00011239791921303292
39433,Детям,семь,0.00013653982118881695
39434,Дом,семь,4.4669857675411414e-05
39435,Здоровье,семь,5.3731870149483396e-05
39436,Игрушки,семь,0.0004698458305307911
39437,Книги,семь,0.0004692091374389211
39438,Красота,семь,8.819588429137125e-05
39439,Сад и дача,семь,5.263373464947221e-05
39440,Товары для взрослых,семь,0.00010736161434201769
39441,Электроника,семь,4.408646965956624e-05
39442,Товары для взрослых,семяизвержен,0.00038577324350271453
39443,Красота,семян,6.751709340603425e-05
39444,Продукты,семян,0.0017988538470582974
39445,Сад и дача,семян,0.0002417580008765453
39446,Здоровье,сен,0.00021031493139749284
39447,Зоотовары,сен,0.0010019504994583277
39448,Продукты,сен,9.580703007878048e-05
39449,Сад и дача,сен,0.00010300832877398014
39450,Книги,сенкевич,0.00022479583842606584
39451,Книги,сеннет,0.00011239791921303292
39452,Красота,сенсиб,0.0003169066761448343
39453,Красота,сенситив,0.00021127111742988953
39454,Красота,сенсодин,0.00021127111742988953
39455,Аксессуары,сенсор,0.00018656305151807238
39456,Автотовары,сенсорн,4.710612444472139e-05
39457,Аксессуары,сенсорн,0.001453786389536228
39458,Детям,сенсорн,6.826991059440848e-05
39459,Для ремонта,сенсорн,0.0002686991100593669
39460,Дом,сенсорн,0.00022334928837705706
39461,Здоровье,сенсорн,5.3731870149483396e-05
39462,Игрушки,сенсорн,2.7637990031223008e-05
39463,Мужчинам,сенсорн,6.559556091872755e-05
39464,Электроника,сенсорн,0.00013225940897869872
39465,Автотовары,сенсорный,0.0011062843675567014
39466,Дом,сенсорный,0.001223913595131245
39467,Игрушки,сенсорный,0.00010817940937492465
39468,Электроника,сенсорный,0.000776525973746386
39469,Автотовары,сенсорным,9.219036396305846e-05
39470,Аксессуары,сенсорным,0.00010161333884450839
39471,Игрушки,сенсорным,5.4089704687462324e-05
39472,Электроника,сенсорным,0.00017256132749919687
39473,Бытовая техника,сенсором,0.0003063942920886968
39474,Здоровье,сенсором,0.00012340098605208402
39475,Красота,сенсором,6.751709340603425e-05
39476,Книги,сентэкзюпер,0.00033719375763909877
39477,Книги,сентэкзюпериэксклюзивн,0.00022479583842606584
39478,Аксессуары,сентябр,0.00040645335537803357
39479,Книги,сентябр,0.00024487437909012183
39480,Мужчинам,сентябр,6.41878174732342e-05
39481,Продукты,сентябр,9.580703007878048e-05
39482,Продукты,сенч,0.00017590261368866553
39483,Сад и дача,сеп,0.00018912426622707312
39484,Сад и дача,септ,0.0005673727986812194
39485,Зоотовары,септик,0.00023679509135583862
39486,Сад и дача,септик,0.0046741215200168515
39487,Дом,септиков,0.0001239653762739075
39488,Сад и дача,септиков,0.012999900477546868
39489,Сад и дача,септических,0.00037824853245414623
39490,Ювелирные изделия,септум,0.00039539252437966534
39491,Автотовары,сер,9.353206110557984e-05
39492,Аксессуары,сер,2.061843474607592e-05
39493,Бытовая техника,сер,5.297941058435095e-05
39494,Детям,сер,0.0003524405024636023
39495,Для ремонта,сер,7.113577941251858e-05
39496,Женщинам,сер,7.83532209256952e-05
39497,Здоровье,сер,0.00027738848855829586
39498,Игрушки,сер,0.00031828603131471355
39499,Канцтовары,сер,4.5121662414002e-05
39500,Книги,сер,0.00011179717685941284
39501,Красота,сер,7.004730646845278e-05
39502,Мужчинам,сер,0.00035165868192199226
39503,Сад и дача,сер,0.00010450746571661476
39504,Электроника,сер,0.0003326381443260859
39505,Ювелирные изделия,сер,0.00013109307920306995
39506,Игрушки,серафим,9.93092095679102e-05
39507,Книги,сербск,0.00011239791921303292
39508,Дом,сервиз,0.0003210167057911665
39509,Дом,сервировк,0.0001239653762739075
39510,Мебель,сервировк,0.00022602857417701407
39511,Книги,сервис,0.0004495916768521317
39512,Книги,серг,0.00011239791921303292
39513,Книги,сергей,0.0004495916768521317
39514,Здоровье,серд,0.0001930701019546847
39515,Книги,сердец,8.680825699278168e-05
39516,Ювелирные изделия,сердец,0.00015268670501061542
39517,Для ремонта,сердечк,0.00017528838019064823
39518,Канцтовары,сердечк,0.0008894880389451697
39519,Мебель,сердечк,0.000159399026877202
39520,Продукты,сердечк,9.580703007878048e-05
39521,Здоровье,сердечн,0.0001930701019546847
39522,Автотовары,сердц,6.222447188918915e-05
39523,Аксессуары,сердц,0.00017146142163595277
39524,Детям,сердц,0.00036072244810920806
39525,Дом,сердц,2.9503152042145857e-05
39526,Здоровье,сердц,0.00042586019755374926
39527,Игрушки,сердц,0.00018254094919118724
39528,Книги,сердц,0.0004131987949462271
39529,Красота,сердц,1.9416945558288147e-05
39530,Продукты,сердц,0.00035566060014384385
39531,Сад и дача,сердц,6.952612597035937e-05
39532,Электроника,сердц,2.9117841091389908e-05
39533,Ювелирные изделия,сердц,0.000363386875282742
39534,Книги,сердцаибн,0.00011239791921303292
39535,Женщинам,сердцем,4.5313791515621015e-05
39536,Игрушки,сердцем,6.34735997995666e-05
39537,Книги,сердцем,0.00021551779256344147
39538,Ювелирные изделия,сереб,0.001186177573138996
39539,Аксессуары,серебр,4.546463292661176e-05
39540,Для ремонта,серебр,7.842889479168893e-05
39541,Дом,серебр,3.911521218522656e-05
39542,Женщинам,серебр,6.910903707047736e-05
39543,Здоровье,серебр,9.410074763515471e-05
39544,Канцтовары,серебр,9.949541970355068e-05
39545,Красота,серебр,2.5742942463112915e-05
39546,Мебель,серебр,0.00021395866905586194
39547,Электроника,серебр,3.860436779902062e-05
39548,Ювелирные изделия,серебр,0.04591339542383744
39549,Ювелирные изделия,серебр0,0.00039539252437966534
39550,Книги,серебрением,0.00011239791921303292
39551,Женщинам,серебрист,0.00016426718607201248
39552,Красота,серебрист,0.0001631709695821434
39553,Для ремонта,серебристог,0.00032183112449507643
39554,Канцтовары,серебром,0.0003153245617759793
39555,Ювелирные изделия,серебром,0.0018322404601273851
39556,Дом,серебрян,0.00026226719895669536
39557,Игрушки,серебрян,0.00010817940937492465
39558,Товары для взрослых,серебрян,0.00021011506292492808
39559,Ювелирные изделия,серебрян,0.03456436445387883
39560,Дом,серебрянн,0.00016050835289558324
39561,Книги,серебряног,0.00011239791921303292
39562,Ювелирные изделия,серебряный,0.02451433651153925
39563,Ювелирные изделия,серебряным,0.001779266359708494
39564,Ювелирные изделия,серебряных,0.0009884813109491634
39565,Женщинам,сережк,0.00010951145738134167
39566,Ювелирные изделия,сережк,0.010993442760764312
39567,Ювелирные изделия,сержк,0.00019769626218983267
39568,Книги,сериал,0.00011239791921303292
39569,Сад и дача,сернокислый,0.00018912426622707312
39570,Ювелирные изделия,серобежев,0.000593088786569498
39571,Женщинам,серой,0.00013594137454686303
39572,Зоотовары,серой,0.0001959627541848251
39573,Красота,серой,0.00020255128021810277
39574,Продукты,серотонин,0.00017590261368866553
39575,Автотовары,серп,0.00013072637222235378
39576,Сад и дача,серп,0.0005842651900021064
39577,Электроника,серт,0.0003168242299519666
39578,Мужчинам,серфинг,0.00011784944018438581
39579,Автотовары,серый,0.00021461742281505243
39580,Бытовая техника,серый,0.00015195731318588994
39581,Детям,серый,7.776012376469157e-05
39582,Для ремонта,серый,0.0009181530723459074
39583,Здоровье,серый,0.00012240229514155456
39584,Канцтовары,серый,0.0001294194576966055
39585,Мебель,серый,0.00018553895915477978
39586,Электроника,серый,5.0214938136406006e-05
39587,Женщинам,серьг,0.00032853437214402497
39588,Ювелирные изделия,серьг,0.07405305193014848
39589,Ювелирные изделия,серьгакафф,0.00019769626218983267
39590,Книги,серьезным,0.00022479583842606584
39591,Аксессуары,сестр,0.00020322667768901678
39592,Дом,сестр,8.742239965223178e-05
39593,Книги,сестр,6.121859477253046e-05
39594,Продукты,сестр,9.580703007878048e-05
39595,Книги,сестринский,0.00011239791921303292
39596,Бытовая техника,сет,0.0001972544431578284
39597,Дом,сет,0.00019813838599146478
39598,Игрушки,сет,0.000122591542078028
39599,Книги,сет,0.0002774976118053756
39600,Мужчинам,сет,4.8492798966298987e-05
39601,Электроника,сет,0.00013036713340916468
39602,Бытовая техника,сетев,0.0009191828762660903
39603,Сад и дача,сетев,0.00036263700131481796
39604,Электроника,сетев,0.000404997169271099
39605,Бытовая техника,сетевой,0.0009191828762660903
39606,Для ремонта,сетевой,0.0008227949890297307
39607,Электроника,сетевой,0.002024985846355495
39608,Книги,сетевых,0.00022479583842606584
39609,Автотовары,сетк,4.710612444472139e-05
39610,Аксессуары,сетк,5.192094248343671e-05
39611,Для ремонта,сетк,0.002955690210653036
39612,Дом,сетк,0.00017867943070164566
39613,Зоотовары,сетк,0.00042663537783847115
39614,Игрушки,сетк,8.291397009366902e-05
39615,Мебель,сетк,0.0003257898146254748
39616,Сад и дача,сетк,0.002000081916679944
39617,Товары для взрослых,сетк,0.00042944645736807077
39618,Для ремонта,сеткарабиц,0.0002485597523428623
39619,Сад и дача,сеткарабиц,0.0001460662975005266
39620,Аксессуары,сеткой,8.793948926339376e-05
39621,Для ремонта,сеткой,0.0004551008008317091
39622,Зоотовары,сеткой,0.0001445200931812007
39623,Игрушки,сеткой,0.00014043297047551843
39624,Сад и дача,сеткой,0.00026744027679637025
39625,Для ремонта,сеток,0.00032183112449507643
39626,Красота,сетч,0.00010563555871494477
39627,Аксессуары,сетчат,0.00014408819518129038
39628,Товары для взрослых,сетчат,0.0008938324596414639
39629,Автотовары,сетчатый,0.0002163685049263705
39630,Зоотовары,сетчатый,0.0001959627541848251
39631,Сад и дача,сетчатый,0.0002417580008765453
39632,Сад и дача,сеть,0.00018912426622707312
39633,Здоровье,сечен,0.0002982275676534311
39634,Книги,сечен,8.680825699278168e-05
39635,Игрушки,сжимаемый,0.0001986184191358204
39636,Игрушки,сиамский,9.93092095679102e-05
39637,Здоровье,сибир,0.00014911378382671556
39638,Книги,сибир,0.00043404128496390845
39639,Здоровье,сибирподсочк,0.0003861402039093694
39640,Дом,сибирск,8.742239965223178e-05
39641,Здоровье,сибирск,0.0005257873284937321
39642,Книги,сибирск,0.00018365578431759136
39643,Сад и дача,сибирск,0.00010300832877398014
39644,Здоровье,сибирский,0.00012340098605208402
39645,Книги,сибирский,7.183926418781382e-05
39646,Продукты,сибирский,0.00011242836544114359
39647,Здоровье,сибирской,0.0001930701019546847
39648,Дом,сигар,0.0001239653762739075
39649,Книги,сигар,8.680825699278168e-05
39650,Дом,сигарет,0.0025647276321374333
39651,Игрушки,сигарет,0.0001269471995991332
39652,Продукты,сигарет,0.00011242836544114359
39653,Дом,сигаретн,0.00016050835289558324
39654,Дом,сигаретных,0.0009630501173734994
39655,Электроника,сигвей,0.0004752363449279499
39656,Автотовары,сигнал,0.0010458109777788302
39657,Электроника,сигнал,0.00281396695534419
39658,Электроника,сигнализатор,0.0003168242299519666
39659,Автотовары,сигнализац,0.0005229054888894151
39660,Электроника,сигнализац,0.0002446927787255817
39661,Автотовары,сигналк,0.00026145274444470756
39662,Электроника,сигналк,0.0002446927787255817
39663,Игрушки,сигналомподсветкой,9.93092095679102e-05
39664,Автотовары,сигнальн,0.00016926238048164914
39665,Автотовары,сигнатурным,0.00039217911666706136
39666,Электроника,сигнатурным,0.0002446927787255817
39667,Автотовары,сид,0.00010818425246318525
39668,Детям,сид,0.0003135783013544941
39669,Товары для взрослых,сид,0.0002465674289223661
39670,Дом,сиден,8.742239965223178e-05
39671,Красота,сиден,0.0001150708217343973
39672,Мебель,сиден,0.000637596107508808
39673,Сад и дача,сиден,0.00010300832877398014
39674,Автотовары,сидений,0.0008463119024082458
39675,Автотовары,сидень,0.0026735205549286954
39676,Для ремонта,сидень,0.00035057676038129646
39677,Дом,сидень,0.0009616463961745496
39678,Здоровье,сидень,0.00010515746569874642
39679,Игрушки,сиденьем,7.669945712768627e-05
39680,Мебель,сиденьем,0.002260285741770141
39681,Сад и дача,сидерат,0.00037824853245414623
39682,Книги,сидеть,0.00033719375763909877
39683,Книги,сидит,0.0004495916768521317
39684,Книги,сидон,0.00033719375763909877
39685,Дом,сидушк,0.00016050835289558324
39686,Игрушки,сидячий,9.93092095679102e-05
39687,Женщинам,сиз,5.475572869067083e-05
39688,Мужчинам,сиз,0.00063713040180167
39689,Дом,сизаль,0.0001239653762739075
39690,Сад и дача,сизаль,0.0002921325950010532
39691,Книги,сикстинск,0.00011239791921303292
39692,Дом,сил,0.0002316769904403437
39693,Здоровье,сил,0.0006966911590260065
39694,Игрушки,сил,0.00028668487814674883
39695,Книги,сил,0.0005678211703530674
39696,Красота,сил,0.00011435539592673153
39697,Мужчинам,сил,4.252582986251102e-05
39698,Сад и дача,сил,6.824526578880045e-05
39699,Зоотовары,силакур,0.000306598432801956
39700,Ювелирные изделия,силах,0.00039539252437966534
39701,Красота,силик,0.00010563555871494477
39702,Зоотовары,силикагелевый,0.002146189029613692
39703,Зоотовары,силикагель,0.000613196865603912
39704,Зоотовары,силикон,0.0001959627541848251
39705,Красота,силикон,0.00020255128021810277
39706,Товары для взрослых,силикон,0.0002465674289223661
39707,Для ремонта,силиконалкидн,0.0006436622489901529
39708,Автотовары,силиконов,0.00032974287111304975
39709,Аксессуары,силиконов,0.000363446597384057
39710,Для ремонта,силиконов,0.0005373982201187338
39711,Здоровье,силиконов,0.0004835868313453505
39712,Игрушки,силиконов,0.00024874191028100706
39713,Красота,силиконов,0.0003821821652626088
39714,Мебель,силиконов,0.000570132175594581
39715,Обувь,силиконов,0.00041442790921359925
39716,Ювелирные изделия,силиконов,5.5019341583584656e-05
39717,Здоровье,силиконовой,0.0008946827029602934
39718,Товары для взрослых,силиконовой,0.002085609072496749
39719,Автотовары,силиконовый,4.710612444472139e-05
39720,Детям,силиконовый,6.826991059440848e-05
39721,Для ремонта,силиконовый,0.0015226282903364125
39722,Дом,силиконовый,0.0003126890037278799
39723,Игрушки,силиконовый,0.00013818995015611504
39724,Красота,силиконовый,2.9398628097123752e-05
39725,Товары для взрослых,силиконовый,0.00010736161434201769
39726,Электроника,силиконовый,8.817293931913248e-05
39727,Ювелирные изделия,силиконовый,0.0004951740742522619
39728,Книги,силовых,0.00022479583842606584
39729,Здоровье,силоновый,0.0001930701019546847
39730,Сад и дача,силумин,0.00018912426622707312
39731,Книги,сильн,8.680825699278168e-05
39732,Мужчинам,сильн,9.101862882881e-05
39733,Дом,сильный,0.00037189612882172253
39734,Товары для взрослых,сильный,0.0002979441532138213
39735,Детям,сим,0.0003135783013544941
39736,Зоотовары,сим,0.0003919255083696502
39737,Электроника,сим,0.00212623513867327
39738,Дом,символ,8.742239965223178e-05
39739,Игрушки,символ,0.0002704485234373116
39740,Книги,символ,0.000795841732042896
39741,Мужчинам,символ,6.41878174732342e-05
39742,Книги,символик,0.0005619895960651647
39743,Книги,символов,0.00022479583842606584
39744,Книги,сименон,0.00011239791921303292
39745,Бытовая техника,сименс,0.0004793768599784952
39746,Электроника,симкарт,0.0004752363449279499
39747,Детям,симкартой,0.0005683769052848629
39748,Электроника,симкартой,0.0007340783361767452
39749,Книги,симонов,0.00011239791921303292
39750,Игрушки,симпл,7.669945712768627e-05
39751,Книги,симпл,0.00017361651398556337
39752,Мужчинам,симпсон,0.00011784944018438581
39753,Продукты,симптом,0.00017590261368866553
39754,Книги,симфонический,0.00022479583842606584
39755,Автотовары,син,1.5118347444467768e-05
39756,Аксессуары,син,1.6663626170944407e-05
39757,Детям,син,6.573210429868063e-05
39758,Для ремонта,син,2.8745635886220056e-05
39759,Дом,син,1.4336446408880311e-05
39760,Женщинам,син,9.498651077601999e-05
39761,Здоровье,син,1.724482944280815e-05
39762,Зоотовары,син,5.477013403497316e-05
39763,Игрушки,син,1.7740399614028886e-05
39764,Канцтовары,син,0.0005470035848537785
39765,Книги,син,1.0039270332027974e-05
39766,Красота,син,1.8870526038905087e-05
39767,Мебель,син,5.227986455515558e-05
39768,Мужчинам,син,0.0003578906219108082
39769,Электроника,син,1.4149212523213577e-05
39770,Ювелирные изделия,син,0.0001059482008377825
39771,Книги,синайск,0.00011239791921303292
39772,Детям,сингапур,0.0003135783013544941
39773,Игрушки,сингапур,0.0001269471995991332
39774,Ювелирные изделия,сингапур,0.0007581468113202519
39775,Игрушки,синд,9.93092095679102e-05
39776,Книги,синдром,0.00011239791921303292
39777,Сад и дача,синебел,0.00018912426622707312
39778,Книги,синег,8.680825699278168e-05
39779,Ювелирные изделия,синег,0.00030537341002123084
39780,Красота,синефиолетовый,0.00010563555871494477
39781,Аксессуары,синий,0.0004091816963395058
39782,Детям,синий,0.00011956125126571225
39783,Дом,синий,3.911521218522656e-05
39784,Игрушки,синий,0.0007986408447033125
39785,Канцтовары,синий,0.000298486259110652
39786,Книги,синий,0.00019173630941431835
39787,Красота,синий,0.0001544576547786775
39788,Мужчинам,синий,2.8719414133675673e-05
39789,Продукты,синий,4.2866728953627074e-05
39790,Сад и дача,синий,9.217758041115384e-05
39791,Зоотовары,синим,0.00023679509135583862
39792,Игрушки,синим,7.669945712768627e-05
39793,Игрушки,синнерпогремушк,9.93092095679102e-05
39794,Автотовары,синт,0.0003385247609632983
39795,Здоровье,синтез,0.0011584206117281083
39796,Игрушки,синтезатор,0.002607781542341333
39797,Электроника,синтезатор,0.0006117319468139543
39798,Женщинам,синтепон,0.00027188274909372605
39799,Зоотовары,синтепон,0.0001959627541848251
39800,Мужчинам,синтепон,0.0019584138683687445
39801,Автотовары,синтетик,0.0006770495219265965
39802,Автотовары,синтетическ,0.008463119024082458
39803,Красота,синтетический,0.00010563555871494477
39804,Ювелирные изделия,синтетических,0.00039539252437966534
39805,Красота,синяков,0.00010563555871494477
39806,Книги,сир,0.00011239791921303292
39807,Книги,сиран,0.00011239791921303292
39808,Ювелирные изделия,сиренев,0.00039539252437966534
39809,Игрушки,сиреневый,7.669945712768627e-05
39810,Красота,сиреневый,8.15854847910717e-05
39811,Игрушки,сиреневым,0.0001986184191358204
39812,Игрушки,сиреноголовый,0.0003972368382716408
39813,Книги,сирин,0.00011239791921303292
39814,Красота,сириус,0.00010563555871494477
39815,Здоровье,сироп,0.004324299730974751
39816,Продукты,сироп,0.01127595021634901
39817,Здоровье,сиропбальзам,0.001930701019546847
39818,Книги,сирот,0.00011239791921303292
39819,Книги,сист,0.00011239791921303292
39820,Автотовары,систем,0.0003422345953905403
39821,Для ремонта,систем,0.0007690280383890587
39822,Дом,систем,0.0007080756490115006
39823,Здоровье,систем,0.00010646504938843731
39824,Зоотовары,систем,0.00011271214258518079
39825,Игрушки,систем,3.6508189838237446e-05
39826,Книги,систем,0.000351218975704293
39827,Красота,систем,1.9416945558288147e-05
39828,Мебель,систем,5.379369296697324e-05
39829,Продукты,систем,6.466556366251707e-05
39830,Сад и дача,систем,0.000556209007762875
39831,Электроника,систем,0.00029117841091389905
39832,Сад и дача,системой,0.00018912426622707312
39833,Детям,сит,0.0005311154404970316
39834,Дом,сит,0.00011583849522017185
39835,Зоотовары,сит,0.0003319070358513927
39836,Игрушки,сит,0.0005016985367568104
39837,Мебель,сит,0.0002112106678204575
39838,Мужчинам,сит,8.505165972502204e-05
39839,Сад и дача,сит,6.824526578880045e-05
39840,Игрушки,ситечк,7.669945712768627e-05
39841,Продукты,ситечк,0.000135854821883723
39842,Дом,ситечком,0.000642033411582333
39843,Игрушки,ситом,9.93092095679102e-05
39844,Товары для взрослых,ситуац,0.00038577324350271453
39845,Книги,сиф,0.00011239791921303292
39846,Дом,сифон,0.0001239653762739075
39847,Зоотовары,сифон,0.002604746004914225
39848,Продукты,сицил,0.00035180522737733106
39849,Дом,сиян,8.742239965223178e-05
39850,Женщинам,сиян,0.00011584389143307633
39851,Игрушки,сиян,0.00010817940937492465
39852,Красота,сиян,0.0006904249304063839
39853,Игрушки,сияющ,0.0001986184191358204
39854,Для ремонта,ск,0.0002648547502104372
39855,Дом,ск,6.604612866382159e-05
39856,Здоровье,ск,7.944466792411491e-05
39857,Игрушки,ск,8.172769471868533e-05
39858,Мужчинам,ск,0.00024246399483149493
39859,Электроника,ск,0.00013036713340916468
39860,Детям,скаж,0.0011367538105697258
39861,Игрушки,скаж,0.0009970929426599215
39862,Книги,сказ,0.00022479583842606584
39863,Книги,сказал,8.680825699278168e-05
39864,Товары для взрослых,сказал,0.0002979441532138213
39865,Книги,сказан,0.00011239791921303292
39866,Книги,сказаниях,0.00022479583842606584
39867,Книги,сказать,0.0005619895960651647
39868,Детям,сказк,0.00011563004796465416
39869,Здоровье,сказк,0.00036402676778218596
39870,Игрушки,сказк,9.362198031701229e-05
39871,Книги,сказк,0.004768250720863848
39872,Электроника,сказк,0.0002986803736488522
39873,Книги,сказках,0.00022479583842606584
39874,Книги,сказкой,0.00011239791921303292
39875,Книги,сказкотерап,0.0005619895960651647
39876,Книги,сказок,0.0028099479803258233
39877,Игрушки,сказочк,9.93092095679102e-05
39878,Игрушки,сказочн,7.669945712768627e-05
39879,Книги,сказочн,0.0005208495419566901
39880,Игрушки,сказочник,9.93092095679102e-05
39881,Игрушки,сказочном,9.93092095679102e-05
39882,Игрушки,сказочный,0.0007669945712768626
39883,Книги,сказочный,0.0006076577989494718
39884,Электроника,скай,0.0001584121149759833
39885,Красота,скайсов,0.00010563555871494477
